pubmed_id,year,title,journal,themes,subthemes,publication_types
42123504,2026,UK Biobank-Based Genetic and Proteomic Network Insights into Metabolic Dysfunction-Associated Steatotic Liver Disease Pathogenesis.,International journal of molecular sciences,1;2,,Journal Article
42119905,2026,"The impact of social isolation and loneliness on the excess risk for mortality, cardiovascular events, dementia, and depression among adults with stroke.",Journal of affective disorders,1;4;11;14,14.2-stroke-cerebro,Journal Article
42119900,2026,Genetic association study using GWAS and Mendelian randomization to central nervous system comorbidities between multisite chronic pain and major depressive disorder.,Behavioural brain research,2;4;10,,Journal Article
42119651,2026,Associations of cardiovascular-kidney-metabolic syndrome with the risk and state transitions of sarcopenia: A longitudinal cohort study.,Experimental gerontology,1;11,1.3-CKM,Journal Article
42119212,2026,Joint associations of the systemic inflammation response index and albumin-globulin ratio with all-cause and cardiovascular mortality across cardiovascular-kidney-metabolic syndrome stages 0-3: a prospective cohort study in the UK Biobank.,Atherosclerosis,1;6,1.3-CKM,Journal Article
42116338,2026,35 blood and urine biomarkers and digestive system cancers: A two-sample Mendelian randomization study.,Medicine,2;5;10,,Journal Article
42116317,2026,"Sedentary behavior, physical activity, psychological well-being, and gynecologic and obstetric disorders: A multivariable Mendelian randomization and mediation analysis.",Medicine,2;4;7;10;15,,Journal Article
42114461,2026,Potential extracellular matrix-associated pathogenic genes in skin fibrosis: A multi-omics Mendelian randomization study.,Burns : journal of the International Society for Burn Injuries,2;10,,Journal Article
42112610,2026,Pulmonary tuberculosis during the developmental period contributes to COPD and pre-COPD in mid-to-late adulthood: a retrospective cohort study.,Therapeutic advances in respiratory disease,8;13,,Journal Article
42107989,2026,Large-Scale Plasma Proteomics Improves Prediction of Major Adverse Liver Outcomes in Individuals With MASLD.,"Diabetes, obesity & metabolism",1;5,,Journal Article
42107717,2026,"Data-driven subtypes of type 2 diabetes and risk of dementia, stroke, and brain structural changes in the UK Biobank.",Diabetes research and clinical practice,1;11;14,14.2-stroke-cerebro,Journal Article
42105916,2026,Glucose Levels and Granulocyte Colony-Stimulating Factor May Partially Mediate the Association Between Genetic Liability to Diabetes and Carpal Tunnel Syndrome.,World neurosurgery,1;2;4;14,,Journal Article
42105789,2026,Plasma glycine decelerates biological aging via the redox-inflammatory axis: A large-scale study modulated by sex and dietary patterns.,Free radical biology & medicine,11,,Journal Article
42105607,2026,Associations between the planetary health diet index and multiple long-term conditions among women and men: A prospective cohort study.,"Clinical nutrition (Edinburgh, Scotland)",1;5;11;13;14,,Journal Article
42105114,2026,Association of daily diet and incidence of head and neck cancer: a prospective cohort study of UK biobank participants.,European journal of nutrition,5,,Journal Article
42104697,2026,Genetically Predicted Gut Microbiota and Bladder Cancer Risk: A Mendelian Randomisation Analysis.,Archivos espanoles de urologia,5;10,,Journal Article
42104666,2026,Association of Planetary Health Diet with Decreased Risk of All-cause Mortality and Environmental Benefits: Insights from a Multi-national Prospective Cohort Study.,Biomedical and environmental sciences : BES,,,Journal Article;Letter
42104208,2026,Feed-Forward Deep Neural Networks Predict Substrate-Specific Effects of Transporter Variants to Explain Drug Response Variability.,Clinical and translational science,16,,Journal Article
42104203,2026,Association and predictive value of biological aging for chronic kidney disease risk in diabetes: cross-cohort validation across the United Kingdom and China.,"The journals of gerontology. Series A, Biological sciences and medical sciences",1;11,,Journal Article;Validation Study
42104092,2026,Empirically determined baseline masking strategies and other considerations for gene-level burden tests.,Nature genetics,2,,Journal Article;Systematic Review
42102131,2026,Simulated sample splitting approach to address biases due to instrument selection and participant overlap in two-sample Mendelian Randomization studies.,PLoS genetics,2;10,,Journal Article
42101654,2026,"Sarcopenia, Grip Strength, Walking Pace, and New-Onset Stroke Risk: A UK Biobank Study.",Stroke,1;2;11;14,14.2-stroke-cerebro,Journal Article
42100209,2026,Association between triglyceride-glucose-related indices and liver-related events in patients with type 2 diabetes.,Frontiers in endocrinology,1,,Journal Article
42098747,2026,Waist circumference and grip strength and their joint relations to type 2 diabetes incidence in UK Biobank.,BMC medicine,1,,Journal Article
42097117,2026,"Biological age acceleration, genetic susceptibility, and incident diabetic retinopathy risk: A prospective cohort study.","The journal of nutrition, health & aging",1;2;18,,Journal Article
42096872,2026,Polygenic risk scores reveal shared polygenic risk across five common cardiovascular diseases.,Atherosclerosis,1;2;14,,Journal Article
42096871,2026,Inflammation may explain part of atherosclerotic cardiovascular disease risk conferred by elevated remnant lipoproteins: a cohort and Mendelian randomization study.,Atherosclerosis,1;2;10,,Journal Article
42096840,2026,Evidence for an energy conservation model of inflammaging and immunosenescence in the US Health and Retirement Study and UK Biobank.,"The journals of gerontology. Series A, Biological sciences and medical sciences",8,,Journal Article
42091425,2026,Cognition and future depression: associations with risk in those with and without a history of depression.,BMJ mental health,4,,Journal Article
42091023,2026,24-h movement behaviors and the association of chronic pain with venous thromboembolism risk.,Journal of clinical anesthesia,1;4;7,,Journal Article;Observational Study
42090255,2026,Observational epidemiological studies can mitigate genetic confounding with a genetic relatedness matrix.,Proceedings of the National Academy of Sciences of the United States of America,2,,Journal Article
42089184,2026,Associations Between Metabolic Score for Visceral Fat and Venous Thromboembolism Among 118 619 Participants With Metabolic Syndrome: Insights From Epidemiology to Genetic Susceptibility.,Journal of the American Heart Association,1;2,,Journal Article
42089180,2026,Enhanced Prediction of Peripheral Artery Disease Using Plasma Proteomics Among Individuals Without Diabetes.,Journal of the American Heart Association,1,,Journal Article
42088056,2026,Metabolic syndrome and risk of sepsis and sepsis-related mortality: evidence from two large prospective cohort studies.,Military Medical Research,1;8,,Journal Article
42086352,2026,Genetic evidence for associations between food intake and prostatic diseases: a Mendelian randomization study.,The Canadian journal of urology,2;5;10,,Journal Article
42085824,2026,Fractal cardiac activity regulation during exercise and delirium risk in older adults.,Archives of gerontology and geriatrics,1;11,,Journal Article
42085745,2026,Aortic aneurysm and dissection and its multidimensional impact on cognitive function: The pivotal role of PRDX6 in pathophysiological mechanisms.,Atherosclerosis,1;2;11,,Journal Article
42085056,2026,Gender-specific Causal Relationship between Sex Hormones and Carpal Tunnel Syndrome: A Mendelian Randomisation Study.,The Nigerian postgraduate medical journal,2;10;14,,Journal Article;Meta-Analysis
42084507,2026,Body Composition in the General Population: Whole-body MRI-derived Reference Curves from Over 66 000 Individuals.,Radiology,1,,Journal Article
42084104,2026,Associations of sleep behaviors with white matter hyperintensity volume in middle-aged to older adults.,Alzheimer's & dementia : the journal of the Alzheimer's Association,11;14,,Journal Article
42082993,2026,A nutrient-wide analysis of the associations of dietary nutrients with all-cause and disease-specific mortality.,BMC public health,,,Journal Article
42081969,2026,Retinal vessel imaging in inflammatory disease: From endothelial dysfunction to clinical evidence and translation.,Progress in retinal and eye research,1;3;14;18,,Journal Article;Review
42077052,2026,Effects of Composite Air Pollution and Genetic Susceptibility on Tinnitus Risk: A Large Population-Based Study.,Journal of otolaryngology - head & neck surgery = Le Journal d'oto-rhino-laryngologie et de chirurgie cervico-faciale,2;18;19,,Journal Article
42069090,2026,Circadian disruption induces slow-to-recover cognitive impairment and hippocampal myelin loss: a study in human beings and mice.,Neurobiology of disease,3;11;13;14,,Journal Article
42068978,2026,Meta-analysis across six global biobanks identifies recessive coding associations with complex traits and diseases.,American journal of human genetics,1;2,,Journal Article;Meta-Analysis
42068891,2026,A dynamic proteomic signature for the prediction of lung Cancer: a longitudinal analysis in the UK Biobank cohort.,"Lung cancer (Amsterdam, Netherlands)",2;3;5,,Journal Article
42068760,2026,Development and internal validation of a clinical risk prediction model for pancreatic ductal adenocarcinoma in the UK Biobank.,"European journal of cancer (Oxford, England : 1990)",3,,Journal Article;Validation Study
42067936,2026,"Endometriosis, subclinical cardiac remodeling, and cardiovascular risk: mechanistic insights from cardiac magnetic resonance and mediation analysis.",Reproductive biology and endocrinology : RB&E,1;14;15,,Journal Article
42066985,2026,Integrated plasma proteomics and metabolomics reveal immunometabolic pathways and predictive signatures for age-related eye diseases.,Metabolism: clinical and experimental,1;3;18,,Journal Article
42066662,2026,"Allostatic load, sleep patterns, and genetic susceptibility in relation to severe mental illness: A prospective cohort study.",Schizophrenia research,4,,Journal Article
42066623,2026,PEBP1 inhibition as a therapeutic target for neurological recovery in ischemic stroke.,Neurotherapeutics : the journal of the American Society for Experimental NeuroTherapeutics,1;2;6;14,14.2-stroke-cerebro,Journal Article
